Transaction_ID,Customer_ID,Purchase_Date,Purchased_Product_IDs,Order_Value,Order_Location,Repeat_Purchase_Score,Return_Rate
TXN01334,CUST4811,2024-08-14 00:55:23,"['PROD0031', 'PROD0399']",228000,Bau-Bau,0.62,0.01
TXN01335,CUST1234,2024-06-30 12:11:14,"['PROD0365', 'PROD0942']",432000,Kota Administrasi Jakarta Timur,0.67,0.39
TXN01336,CUST1385,2024-06-16 20:39:28,['PROD0006'],266000,Jayapura,0.83,0.02
TXN01337,CUST1334,2025-05-14 06:15:13,['PROD0506'],442000,Pangkalpinang,0.96,0.27
TXN01338,CUST4295,2024-04-15 12:18:24,['PROD1044'],226000,Serang,0.76,0.04
TXN01339,CUST1721,2025-08-10 19:02:39,"['PROD0396', 'PROD0429', 'PROD0209']",499000,Sungai Penuh,0.74,0.37
TXN01340,CUST1901,2025-01-22 20:07:03,['PROD0171'],495000,Tangerang Selatan,0.79,0.24
TXN01341,CUST0203,2024-03-05 05:18:01,['PROD0238'],217000,Sorong,0.28,0.45
TXN01342,CUST2982,2023-09-26 10:34:55,['PROD0800'],239000,Tanjungbalai,0.72,0.23
TXN01343,CUST2143,2024-01-13 11:17:51,['PROD0173'],188000,Sungai Penuh,0.13,0.49
TXN01344,CUST2020,2025-07-02 15:29:21,"['PROD0914', 'PROD0863', 'PROD0129', 'PROD0955']",1013000,Bandar Lampung,0.81,0.33
TXN01345,CUST4358,2023-12-18 08:46:40,['PROD0658'],495000,Tangerang Selatan,0.76,0.22
TXN01346,CUST4962,2025-03-18 21:18:16,['PROD0939'],462000,Kota Administrasi Jakarta Barat,0.9,0.36
TXN01347,CUST2977,2024-11-20 16:11:05,"['PROD0012', 'PROD0090', 'PROD1017']",814000,Padang,0.89,0.01
TXN01348,CUST0574,2024-08-06 23:03:33,['PROD0246'],316000,Kota Administrasi Jakarta Barat,0.99,0.02
TXN01349,CUST2517,2024-12-04 00:17:01,"['PROD1041', 'PROD0163']",361000,Pekalongan,0.15,0.46
TXN01350,CUST2713,2025-05-29 06:36:05,['PROD0520'],181000,Banjar,0.12,0.47
TXN01351,CUST0641,2025-08-06 19:22:05,"['PROD0991', 'PROD0669', 'PROD0806', 'PROD0251']",932000,Banjar,0.71,0.02
TXN01352,CUST0245,2025-01-13 20:01:17,['PROD0030'],277000,Palangkaraya,0.95,0.24
TXN01353,CUST4184,2025-07-21 20:54:10,['PROD1044'],226000,Pagaralam,0.93,0.09
TXN01354,CUST2935,2024-12-05 11:50:10,"['PROD0248', 'PROD0921']",499000,Tarakan,0.88,0.04
TXN01355,CUST0001,2024-04-20 03:03:16,['PROD0036'],200000,Malang,0.88,0.06
TXN01356,CUST4285,2025-06-03 00:04:21,"['PROD1013', 'PROD0409']",379000,Cilegon,0.77,0.25
TXN01357,CUST2071,2025-02-25 02:37:38,"['PROD0587', 'PROD0797', 'PROD1000', 'PROD0989']",888000,Prabumulih,0.93,0.01
TXN01358,CUST0825,2023-10-08 22:26:37,"['PROD0424', 'PROD0342', 'PROD0284', 'PROD0147']",846000,Tidore Kepulauan,0.77,0.35
TXN01359,CUST4756,2025-06-30 00:08:05,['PROD0109'],234000,Batam,0.79,0.29
TXN01360,CUST1627,2025-01-18 08:17:34,['PROD0966'],291000,Tomohon,0.47,0.45
TXN01361,CUST1706,2024-07-31 07:59:42,['PROD0079'],322000,Kota Administrasi Jakarta Utara,0.99,0.0
TXN01362,CUST2077,2025-02-04 22:43:01,['PROD0815'],156000,Kota Administrasi Jakarta Selatan,1.0,0.37
TXN01363,CUST1720,2024-03-24 02:35:22,['PROD0155'],423000,Batu,0.88,0.35
TXN01364,CUST4469,2024-08-27 17:11:18,"['PROD0974', 'PROD0585']",754000,Kota Administrasi Jakarta Pusat,0.62,0.19
TXN01365,CUST2321,2025-04-04 14:42:12,"['PROD0921', 'PROD0248']",499000,Tual,0.64,0.16
TXN01366,CUST2182,2024-02-19 17:38:20,"['PROD0156', 'PROD0341']",498000,Prabumulih,0.25,0.42
TXN01367,CUST3868,2023-12-02 07:07:13,['PROD0589'],387000,Kotamobagu,0.71,0.16
TXN01368,CUST2611,2023-10-29 08:16:42,"['PROD0894', 'PROD0009']",458000,Magelang,0.92,0.07
TXN01369,CUST3419,2024-11-26 10:31:20,['PROD1025'],397000,Dumai,0.94,0.17
TXN01370,CUST2306,2025-08-14 20:54:19,"['PROD0806', 'PROD0669']",423000,Sorong,0.87,0.17
TXN01371,CUST1651,2025-08-03 19:50:44,['PROD0958'],274000,Pontianak,0.79,0.08
TXN01372,CUST2784,2024-11-25 01:34:05,"['PROD0568', 'PROD0007']",567000,Surakarta,0.31,0.45
TXN01373,CUST1043,2025-04-03 06:36:06,['PROD0436'],251000,Palembang,0.96,0.13
TXN01374,CUST3054,2025-06-19 05:02:05,['PROD0817'],356000,Tomohon,0.94,0.11
TXN01375,CUST0560,2023-09-30 04:46:15,['PROD0643'],322000,Malang,0.84,0.12
TXN01376,CUST0048,2025-07-18 02:20:39,"['PROD1016', 'PROD0783']",450000,Metro,0.67,0.24
TXN01377,CUST1744,2025-02-02 23:02:14,"['PROD0989', 'PROD0655', 'PROD0086']",1097000,Mataram,0.76,0.2
TXN01378,CUST4874,2024-01-17 06:21:14,['PROD0833'],317000,Kota Administrasi Jakarta Selatan,0.72,0.13
TXN01379,CUST1918,2025-07-12 13:27:01,['PROD0047'],405000,Mojokerto,0.93,0.14
TXN01380,CUST0504,2023-10-08 11:11:08,['PROD0554'],130000,Metro,0.99,0.05
TXN01381,CUST3251,2023-08-30 22:27:21,['PROD0850'],406000,Sorong,0.66,0.22
TXN01382,CUST3732,2025-02-13 23:03:29,['PROD0880'],422000,Tangerang Selatan,0.84,0.06
TXN01383,CUST3447,2023-10-26 13:07:41,['PROD0679'],184000,Kendari,0.26,0.41
TXN01384,CUST1704,2024-01-06 17:48:57,['PROD1040'],177000,Cimahi,0.92,0.03
TXN01385,CUST4941,2023-10-08 20:38:56,"['PROD0146', 'PROD0502']",497000,Pangkalpinang,0.7,0.36
TXN01386,CUST4035,2024-12-18 02:10:18,['PROD0716'],394000,Parepare,0.09,0.43
TXN01387,CUST3896,2024-02-20 07:18:26,['PROD0881'],283000,Bau-Bau,0.65,0.28
TXN01388,CUST1324,2024-04-26 06:24:42,"['PROD0256', 'PROD0102', 'PROD0910']",863000,Jambi,0.86,0.07
TXN01389,CUST3514,2023-08-24 11:50:56,"['PROD0548', 'PROD0937']",466000,Kota Administrasi Jakarta Barat,0.86,0.04
TXN01390,CUST0411,2024-11-06 17:09:09,"['PROD0417', 'PROD0322']",615000,Jayapura,0.69,0.31
TXN01391,CUST4349,2024-04-10 13:50:40,['PROD0436'],251000,Bau-Bau,0.95,0.28
TXN01392,CUST1674,2024-01-24 07:37:58,"['PROD1013', 'PROD0042']",339000,Pariaman,0.72,0.33
TXN01393,CUST1924,2024-04-07 13:03:57,"['PROD0879', 'PROD0703']",573000,Probolinggo,0.73,0.33
TXN01394,CUST4648,2025-07-26 06:56:28,['PROD1022'],186000,Tebingtinggi,0.51,0.48
TXN01395,CUST2181,2024-12-28 19:05:43,['PROD0208'],422000,Pariaman,0.36,0.48
TXN01396,CUST3756,2024-05-01 17:28:12,['PROD0301'],147000,Probolinggo,0.75,0.2
TXN01397,CUST0351,2024-06-21 17:13:47,"['PROD1008', 'PROD1048', 'PROD0159']",524000,Pariaman,0.07,0.45
TXN01398,CUST4612,2025-04-11 23:54:09,['PROD0061'],119000,Kota Administrasi Jakarta Selatan,0.66,0.06
TXN01399,CUST1142,2023-09-28 16:36:37,['PROD0648'],175000,Blitar,0.64,0.11
TXN01400,CUST2741,2023-12-14 13:50:37,['PROD0345'],256000,Madiun,0.84,0.0
TXN01401,CUST2798,2025-06-03 15:35:36,['PROD1042'],352000,Tangerang Selatan,0.83,0.04
TXN01402,CUST0473,2024-05-14 01:39:35,['PROD1049'],492000,Padang Sidempuan,0.99,0.31
TXN01403,CUST4909,2024-05-29 22:09:40,['PROD0554'],130000,Kediri,0.74,0.34
TXN01404,CUST4931,2025-05-05 09:19:12,['PROD0900'],235000,Bau-Bau,0.81,0.05
TXN01405,CUST0719,2024-02-18 18:04:12,"['PROD0558', 'PROD0452']",529000,Kota Administrasi Jakarta Barat,0.62,0.28
TXN01406,CUST4814,2024-11-27 02:23:48,['PROD0720'],478000,Madiun,0.77,0.14
TXN01407,CUST4376,2025-02-21 12:15:23,"['PROD0615', 'PROD1045', 'PROD0535', 'PROD0187']",1057000,Pasuruan,0.45,0.42
TXN01408,CUST3236,2023-08-26 13:02:36,['PROD0381'],182000,Pariaman,0.87,0.08
TXN01409,CUST2370,2023-11-17 16:31:23,['PROD0699'],497000,Bandung,0.61,0.01
TXN01410,CUST3736,2023-12-26 13:57:10,"['PROD0328', 'PROD1059', 'PROD0417']",715000,Bontang,0.61,0.37
TXN01411,CUST2406,2025-02-14 03:55:21,['PROD0174'],282000,Lubuklinggau,0.55,0.43
TXN01412,CUST3380,2023-11-29 15:19:41,['PROD0444'],433000,Surabaya,0.77,0.27
TXN01413,CUST2318,2024-05-01 16:38:27,['PROD0731'],193000,Pekanbaru,0.56,0.48
TXN01414,CUST3586,2024-05-31 23:26:08,"['PROD0153', 'PROD0080', 'PROD1043', 'PROD0628']",747000,Parepare,0.54,0.44
TXN01415,CUST0023,2025-02-03 15:20:10,"['PROD0589', 'PROD0283', 'PROD0745']",737000,Kota Administrasi Jakarta Barat,0.66,0.2
TXN01416,CUST1393,2025-01-10 06:20:45,['PROD0183'],482000,Kota Administrasi Jakarta Barat,0.78,0.33
TXN01417,CUST3715,2025-03-16 23:13:08,['PROD0936'],177000,Tegal,0.49,0.41
TXN01418,CUST4660,2025-05-21 18:52:21,"['PROD0583', 'PROD0298']",566000,Banjar,0.64,0.34
TXN01419,CUST2583,2024-01-21 01:58:48,['PROD0986'],164000,Medan,0.02,0.46
TXN01420,CUST1665,2024-04-27 23:27:23,['PROD0554'],130000,Banda Aceh,0.73,0.2
TXN01421,CUST0963,2023-10-24 12:40:48,['PROD0077'],257000,Manado,0.51,0.45
TXN01422,CUST4477,2024-09-13 17:06:26,['PROD1041'],236000,Serang,0.84,0.18
TXN01423,CUST4615,2025-05-13 15:13:26,['PROD0835'],394000,Bukittinggi,0.93,0.3
TXN01424,CUST4120,2024-09-07 21:11:28,['PROD0911'],190000,Metro,0.76,0.04
TXN01425,CUST0930,2025-04-29 00:59:12,['PROD0573'],134000,Tasikmalaya,0.95,0.31
TXN01426,CUST3560,2024-07-08 12:38:10,['PROD0118'],217000,Cimahi,0.7,0.06
TXN01427,CUST2439,2025-05-21 19:14:33,['PROD0749'],410000,Tarakan,0.85,0.11
TXN01428,CUST3018,2023-10-26 02:05:14,"['PROD0195', 'PROD0118']",440000,Padang Sidempuan,0.67,0.3
TXN01429,CUST4274,2024-04-17 12:16:04,['PROD0010'],354000,Tangerang Selatan,0.79,0.01
TXN01430,CUST2996,2025-02-04 08:34:47,['PROD0677'],156000,Yogyakarta,0.04,0.48
TXN01431,CUST3677,2025-05-09 02:43:14,"['PROD0356', 'PROD1030']",559000,Binjai,0.87,0.17
TXN01432,CUST3373,2024-11-27 01:09:12,['PROD0874'],437000,Prabumulih,0.01,0.46
TXN01433,CUST2297,2024-07-01 14:55:50,['PROD0174'],282000,Madiun,0.72,0.19
TXN01434,CUST3353,2025-02-17 12:19:01,"['PROD0229', 'PROD0082']",517000,Bitung,0.86,0.37
TXN01435,CUST0309,2025-01-08 12:10:22,['PROD1026'],115000,Pematangsiantar,0.61,0.3
TXN01436,CUST4468,2024-10-14 17:52:23,['PROD0712'],362000,Meulaboh,0.92,0.31
TXN01437,CUST3919,2023-12-22 06:12:32,['PROD0102'],317000,Serang,0.08,0.4
TXN01438,CUST1412,2025-08-03 16:53:10,['PROD0571'],327000,Bima,0.76,0.24
TXN01439,CUST3793,2025-04-17 03:38:33,"['PROD0989', 'PROD0587']",569000,Metro,0.74,0.27
TXN01440,CUST0019,2024-05-25 11:37:17,"['PROD0315', 'PROD0113']",728000,Cimahi,0.78,0.25
TXN01441,CUST1455,2024-03-21 01:42:50,"['PROD1014', 'PROD0906', 'PROD0621']",679000,Semarang,0.55,0.41
TXN01442,CUST3173,2025-03-17 03:35:58,['PROD0721'],198000,Banjar,0.74,0.37
TXN01443,CUST3876,2023-09-05 15:25:36,"['PROD0575', 'PROD0744']",515000,Prabumulih,0.91,0.25
TXN01444,CUST2534,2023-10-02 11:12:17,['PROD0171'],495000,Probolinggo,0.74,0.07
TXN01445,CUST0185,2023-09-30 04:57:11,['PROD0092'],279000,Sawahlunto,0.85,0.13
TXN01446,CUST3566,2025-07-30 18:57:33,"['PROD0635', 'PROD0488']",572000,Pariaman,0.8,0.16
TXN01447,CUST2221,2025-08-07 08:56:51,"['PROD0883', 'PROD0896', 'PROD0176', 'PROD0169']",1018000,Palopo,0.82,0.04
TXN01448,CUST4357,2024-06-05 06:59:12,"['PROD0420', 'PROD0403']",547000,Metro,0.5,0.42
TXN01449,CUST2599,2024-05-12 05:01:08,['PROD0052'],280000,Serang,0.8,0.34
TXN01450,CUST4575,2025-07-27 14:55:18,"['PROD0371', 'PROD0200', 'PROD0416', 'PROD0739']",863000,Makassar,0.79,0.27
TXN01451,CUST0364,2025-07-13 11:35:53,"['PROD0995', 'PROD0412', 'PROD0439', 'PROD0562']",1017000,Padang Sidempuan,0.84,0.36
TXN01452,CUST4818,2024-02-19 10:03:13,"['PROD0594', 'PROD0513', 'PROD0071']",1010000,Kota Administrasi Jakarta Barat,0.94,0.16
TXN01453,CUST3128,2025-07-24 06:41:08,"['PROD0176', 'PROD0406']",506000,Lhokseumawe,0.84,0.0
TXN01454,CUST1134,2024-10-07 06:15:23,['PROD0170'],213000,Gorontalo,1.0,0.25
TXN01455,CUST1431,2024-09-12 21:52:24,['PROD1054'],407000,Kediri,0.98,0.37
TXN01456,CUST2648,2023-08-28 05:54:45,['PROD0598'],212000,Mataram,0.9,0.0
TXN01457,CUST1206,2024-09-11 01:08:13,"['PROD0416', 'PROD0176', 'PROD0883', 'PROD0896']",931000,Padang Sidempuan,0.66,0.01
TXN01458,CUST4150,2024-01-21 09:07:32,['PROD0746'],494000,Denpasar,0.91,0.24
TXN01459,CUST0729,2025-03-02 15:03:22,['PROD1034'],166000,Bukittinggi,0.89,0.26
TXN01460,CUST3984,2024-01-08 05:37:30,['PROD0508'],379000,Mataram,0.71,0.03
TXN01461,CUST2146,2024-10-09 04:49:44,['PROD0422'],208000,Meulaboh,0.67,0.18
TXN01462,CUST4977,2024-08-30 09:40:14,['PROD0157'],268000,Mataram,0.95,0.03
TXN01463,CUST1855,2025-07-09 14:29:40,"['PROD0320', 'PROD0662']",650000,Makassar,0.61,0.23
TXN01464,CUST0122,2025-06-06 18:51:48,['PROD0923'],253000,Lhokseumawe,0.79,0.07
TXN01465,CUST0057,2024-10-24 04:05:38,['PROD0031'],101000,Pagaralam,0.83,0.09
TXN01466,CUST2848,2025-04-13 00:12:06,['PROD0743'],102000,Banjar,0.83,0.32
TXN01467,CUST3823,2024-08-03 22:14:54,['PROD0899'],361000,Banjarbaru,0.73,0.15
TXN01468,CUST0659,2024-05-11 03:37:05,"['PROD0366', 'PROD0326', 'PROD0176']",790000,Palopo,0.71,0.33
TXN01469,CUST0316,2023-08-29 14:13:13,['PROD0138'],412000,Prabumulih,1.0,0.06
TXN01470,CUST4969,2024-05-25 10:08:38,['PROD0816'],155000,Manado,0.96,0.07
TXN01471,CUST4028,2024-07-18 20:07:38,"['PROD0890', 'PROD0743', 'PROD0943']",510000,Samarinda,0.08,0.45
TXN01472,CUST0264,2024-03-01 23:17:40,['PROD0927'],292000,Sibolga,0.83,0.31
TXN01473,CUST0764,2023-11-02 00:36:29,"['PROD0706', 'PROD0316', 'PROD0102']",861000,Banjarbaru,0.95,0.09
TXN01474,CUST2373,2025-01-13 08:20:08,['PROD0342'],102000,Kediri,0.77,0.1
TXN01475,CUST4615,2025-03-25 08:31:36,['PROD0895'],144000,Palu,0.65,0.36
TXN01476,CUST3953,2024-11-03 05:50:42,['PROD0290'],274000,Padangpanjang,0.23,0.41
TXN01477,CUST0830,2023-11-12 07:44:18,"['PROD0911', 'PROD0230']",499000,Pasuruan,0.73,0.38
TXN01478,CUST3911,2024-08-22 12:14:39,"['PROD0969', 'PROD0145']",966000,Denpasar,0.81,0.16
TXN01479,CUST4132,2024-06-09 12:36:02,"['PROD0424', 'PROD0642', 'PROD1028', 'PROD0985']",1013000,Jambi,0.89,0.01
TXN01480,CUST2948,2025-02-08 20:15:02,['PROD0679'],184000,Banjarmasin,0.7,0.09
TXN01481,CUST1894,2025-01-11 20:30:49,['PROD0831'],286000,Magelang,0.23,0.47
TXN01482,CUST1252,2023-12-17 10:15:24,['PROD0681'],177000,Bandar Lampung,0.89,0.09
TXN01483,CUST0065,2024-12-03 01:38:41,['PROD0751'],157000,Blitar,0.83,0.3
TXN01484,CUST0066,2023-09-03 13:16:15,['PROD0081'],262000,Padangpanjang,0.96,0.18
TXN01485,CUST2430,2024-07-17 01:22:29,['PROD0631'],189000,Mojokerto,0.85,0.09
TXN01486,CUST3951,2023-08-18 00:29:14,"['PROD0163', 'PROD0109']",359000,Depok,0.13,0.42
TXN01487,CUST1004,2023-11-11 22:48:38,['PROD0338'],448000,Kota Administrasi Jakarta Barat,0.75,0.27
TXN01488,CUST3558,2025-03-31 20:56:10,"['PROD0186', 'PROD0494', 'PROD0240']",698000,Madiun,0.93,0.35
TXN01489,CUST1286,2024-02-20 06:05:15,['PROD0911'],190000,Pekanbaru,0.72,0.28
TXN01490,CUST1028,2024-12-14 12:12:40,['PROD0447'],484000,Banjarmasin,0.71,0.29
TXN01491,CUST3573,2025-05-31 18:21:55,"['PROD0208', 'PROD0510', 'PROD0631']",797000,Sawahlunto,0.72,0.32
TXN01492,CUST1639,2025-02-03 14:59:30,['PROD0778'],480000,Bima,0.81,0.18
TXN01493,CUST2296,2025-08-01 00:15:25,['PROD1025'],397000,Bogor,0.94,0.19
TXN01494,CUST4991,2024-06-21 00:29:55,['PROD0840'],231000,Bengkulu,0.73,0.21
TXN01495,CUST3680,2023-08-26 09:24:58,['PROD0418'],201000,Mataram,0.92,0.09
TXN01496,CUST3316,2023-10-17 20:54:51,"['PROD0936', 'PROD0138']",589000,Surabaya,0.24,0.5
TXN01497,CUST2084,2025-02-28 02:54:16,['PROD0515'],152000,Purwokerto,0.68,0.17
TXN01498,CUST1347,2025-06-28 01:46:03,['PROD0120'],145000,Magelang,0.88,0.25
TXN01499,CUST1155,2023-08-27 22:05:55,['PROD0219'],180000,Pematangsiantar,0.46,0.48
TXN01500,CUST3926,2024-09-16 17:10:08,['PROD0429'],114000,Balikpapan,0.86,0.16
TXN01501,CUST0071,2023-09-11 15:05:21,['PROD0533'],420000,Tebingtinggi,0.99,0.02
TXN01502,CUST1956,2024-12-15 15:52:28,"['PROD0067', 'PROD0240', 'PROD0173', 'PROD0232']",1105000,Tarakan,0.5,0.49
TXN01503,CUST4343,2024-11-10 12:35:58,['PROD0246'],316000,Sungai Penuh,0.96,0.34
TXN01504,CUST1323,2024-03-11 21:13:14,"['PROD0115', 'PROD0455']",575000,Malang,0.87,0.11
TXN01505,CUST0046,2023-10-03 01:56:22,['PROD0610'],336000,Bitung,0.99,0.02
TXN01506,CUST2568,2025-01-05 18:59:26,['PROD0729'],158000,Kota Administrasi Jakarta Barat,0.74,0.05
TXN01507,CUST3633,2024-12-24 02:42:57,"['PROD0455', 'PROD0115']",575000,Bandar Lampung,0.8,0.12
TXN01508,CUST1273,2024-11-24 05:28:56,['PROD0794'],402000,Yogyakarta,0.8,0.28
TXN01509,CUST3811,2024-07-10 04:31:45,"['PROD0309', 'PROD0545']",532000,Purwokerto,0.89,0.34
TXN01510,CUST2662,2024-08-19 08:40:53,['PROD0804'],251000,Salatiga,0.86,0.25
TXN01511,CUST4543,2025-01-09 22:40:35,['PROD0634'],383000,Sukabumi,0.61,0.37
TXN01512,CUST0990,2023-12-12 23:08:27,"['PROD0863', 'PROD0420', 'PROD0914', 'PROD0253']",1011000,Prabumulih,0.25,0.46
TXN01513,CUST2953,2024-09-20 20:39:03,['PROD0449'],314000,Kediri,0.93,0.14
TXN01514,CUST1021,2024-10-04 10:03:18,['PROD0493'],435000,Denpasar,0.62,0.06
TXN01515,CUST0462,2024-12-11 04:02:47,['PROD0901'],433000,Banjar,0.64,0.33
TXN01516,CUST1749,2024-07-08 01:15:06,"['PROD0478', 'PROD0879']",521000,Salatiga,0.62,0.3
TXN01517,CUST1088,2024-08-16 14:46:29,['PROD0125'],429000,Batu,0.67,0.16
TXN01518,CUST0393,2024-06-01 03:34:14,['PROD0327'],380000,Salatiga,0.79,0.17
TXN01519,CUST3955,2024-03-04 15:31:31,"['PROD0025', 'PROD0499']",448000,Semarang,1.0,0.05
TXN01520,CUST3444,2024-08-26 05:55:41,"['PROD1032', 'PROD0376', 'PROD0761']",651000,Cimahi,0.91,0.29
TXN01521,CUST0508,2024-04-07 20:37:08,['PROD0233'],394000,Binjai,0.65,0.05
TXN01522,CUST4341,2024-05-22 22:28:23,"['PROD0564', 'PROD0957', 'PROD0370', 'PROD0212']",1315000,Palembang,0.93,0.04
TXN01523,CUST0089,2024-04-01 02:19:33,['PROD0073'],182000,Palembang,0.77,0.23
TXN01524,CUST1530,2024-09-26 08:53:48,['PROD0375'],132000,Surabaya,0.99,0.3
TXN01525,CUST0741,2025-07-21 22:05:18,['PROD0713'],303000,Tangerang,0.82,0.34
TXN01526,CUST3432,2025-02-25 18:42:01,['PROD0507'],155000,Pekanbaru,0.77,0.0
TXN01527,CUST3460,2025-04-02 08:37:21,"['PROD0560', 'PROD0039']",335000,Surabaya,0.66,0.26
TXN01528,CUST1834,2024-10-22 19:18:43,"['PROD0905', 'PROD0127']",963000,Langsa,0.11,0.47
TXN01529,CUST3953,2024-01-08 01:09:34,['PROD0536'],121000,Metro,0.68,0.39
TXN01530,CUST3635,2024-11-22 22:23:10,['PROD0554'],130000,Denpasar,0.67,0.07
TXN01531,CUST4374,2024-11-11 12:46:33,['PROD0125'],429000,Purwokerto,0.79,0.08
TXN01532,CUST3043,2024-07-18 22:37:49,"['PROD1035', 'PROD0400']",563000,Magelang,0.62,0.29
TXN01533,CUST2461,2024-02-24 22:54:37,['PROD0125'],429000,Cimahi,0.34,0.45
TXN01534,CUST4305,2025-04-07 13:23:43,"['PROD0952', 'PROD0685', 'PROD0825']",658000,Jambi,0.55,0.45
TXN01535,CUST1478,2024-01-10 08:00:12,['PROD0897'],475000,Binjai,0.98,0.26
TXN01536,CUST4133,2024-01-18 10:44:57,['PROD0666'],120000,Probolinggo,0.7,0.38
TXN01537,CUST3341,2025-03-06 17:50:50,['PROD0589'],387000,Malang,0.84,0.11
TXN01538,CUST4212,2023-10-11 20:47:17,['PROD0382'],347000,Gorontalo,0.98,0.36
TXN01539,CUST2581,2023-12-04 23:20:51,"['PROD0583', 'PROD0884', 'PROD0132', 'PROD0851']",996000,Samarinda,0.71,0.16
TXN01540,CUST1467,2023-11-17 01:51:16,['PROD0044'],176000,Kota Administrasi Jakarta Barat,0.68,0.37
TXN01541,CUST2637,2024-10-31 16:39:23,['PROD0296'],306000,Tebingtinggi,0.81,0.19
TXN01542,CUST1898,2024-12-24 22:21:57,['PROD0513'],348000,Singkawang,0.8,0.16
TXN01543,CUST2690,2024-06-27 15:46:16,['PROD0320'],420000,Manado,0.88,0.2
TXN01544,CUST1863,2025-07-14 13:58:11,['PROD0903'],485000,Solok,0.83,0.2
TXN01545,CUST1021,2023-10-04 05:04:57,['PROD0374'],432000,Meulaboh,0.68,0.07
TXN01546,CUST2915,2023-12-15 19:23:46,['PROD0587'],297000,Bima,0.81,0.12
TXN01547,CUST2103,2025-07-20 02:15:33,['PROD0810'],478000,Tidore Kepulauan,0.87,0.2
TXN01548,CUST0896,2025-02-06 20:06:51,"['PROD0112', 'PROD1005']",447000,Malang,0.89,0.27
TXN01549,CUST1849,2024-09-27 13:43:13,"['PROD0724', 'PROD0929']",524000,Kota Administrasi Jakarta Pusat,0.32,0.43
TXN01550,CUST1946,2025-02-14 16:07:02,['PROD1033'],270000,Bogor,0.23,0.4
TXN01551,CUST0095,2024-05-13 16:43:35,['PROD0267'],467000,Sabang,0.69,0.1
TXN01552,CUST1525,2023-08-17 12:58:24,['PROD0740'],330000,Bontang,0.75,0.11
TXN01553,CUST4432,2025-04-10 15:52:00,['PROD0820'],453000,Sorong,0.68,0.1
TXN01554,CUST0558,2024-06-26 10:04:47,"['PROD0138', 'PROD0209']",576000,Sukabumi,0.57,0.46
TXN01555,CUST2060,2024-08-23 11:44:55,['PROD0101'],310000,Pekanbaru,0.65,0.34
TXN01556,CUST4729,2025-07-26 09:23:01,"['PROD1045', 'PROD0440', 'PROD0758']",831000,Jayapura,0.93,0.35
TXN01557,CUST4992,2025-05-29 13:28:01,['PROD0392'],298000,Bitung,0.91,0.23
TXN01558,CUST0140,2024-03-31 23:57:44,['PROD0562'],418000,Makassar,0.81,0.31
TXN01559,CUST2695,2024-04-14 16:56:19,['PROD0354'],176000,Jayapura,0.63,0.21
TXN01560,CUST4469,2024-02-23 20:44:22,['PROD0439'],123000,Kota Administrasi Jakarta Barat,0.1,0.46
TXN01561,CUST1809,2024-02-20 20:39:41,['PROD0762'],294000,Tidore Kepulauan,0.75,0.02
TXN01562,CUST2628,2023-10-01 23:41:40,['PROD0553'],342000,Langsa,0.67,0.02
TXN01563,CUST4927,2024-10-23 14:47:49,"['PROD0437', 'PROD0873']",498000,Malang,0.75,0.09
TXN01564,CUST1801,2025-04-25 18:10:40,['PROD0115'],170000,Magelang,0.43,0.48
TXN01565,CUST1904,2024-08-27 22:43:54,['PROD0083'],340000,Tegal,0.64,0.22
TXN01566,CUST3737,2024-12-22 03:04:59,['PROD0794'],402000,Sorong,0.82,0.34
TXN01567,CUST1259,2024-10-25 22:51:29,"['PROD0480', 'PROD0100', 'PROD0528']",499000,Pasuruan,0.97,0.18
TXN01568,CUST4002,2023-11-11 03:22:43,['PROD0934'],270000,Mojokerto,0.72,0.01
TXN01569,CUST4096,2025-06-21 23:27:19,['PROD0499'],274000,Tarakan,0.65,0.01
TXN01570,CUST3302,2024-01-30 00:27:25,['PROD0587'],297000,Serang,0.05,0.5
TXN01571,CUST3601,2024-10-16 22:47:05,"['PROD0639', 'PROD0198', 'PROD0053']",819000,Bontang,0.66,0.18
TXN01572,CUST4781,2024-08-26 14:32:48,"['PROD0397', 'PROD0844', 'PROD0430']",888000,Bandar Lampung,0.86,0.23
TXN01573,CUST1307,2024-05-25 07:00:31,"['PROD0692', 'PROD0107']",564000,Lhokseumawe,0.96,0.18
TXN01574,CUST1858,2024-06-20 06:42:26,['PROD0496'],236000,Bandar Lampung,0.92,0.37
TXN01575,CUST4063,2025-03-25 19:31:56,['PROD0692'],199000,Kota Administrasi Jakarta Timur,0.96,0.16
TXN01576,CUST3226,2024-05-28 01:44:10,['PROD0116'],142000,Payakumbuh,0.91,0.09
TXN01577,CUST4576,2023-09-11 20:20:20,['PROD0730'],120000,Sawahlunto,0.82,0.24
TXN01578,CUST4886,2024-12-08 20:19:45,"['PROD0852', 'PROD0941']",627000,Palembang,0.78,0.21
TXN01579,CUST2397,2024-01-26 20:45:50,['PROD0170'],213000,Kota Administrasi Jakarta Pusat,0.92,0.36
TXN01580,CUST4065,2025-01-24 12:57:26,['PROD0083'],340000,Depok,0.96,0.05
TXN01581,CUST1516,2025-03-19 06:13:43,"['PROD0440', 'PROD0535']",586000,Pasuruan,0.7,0.19
TXN01582,CUST0913,2025-06-12 16:03:12,"['PROD0234', 'PROD0864']",895000,Sorong,0.34,0.49
